"buildingKey","floorKey","roomKey","buildingId"
"1162","3","312B^1","VUh1aHwxMTYy"
"1162","3","314-4^1","VUh1aHwxMTYy"
"1162","3","314-7^1","VUh1aHwxMTYy"
"1162","3","314-9^1","VUh1aHwxMTYy"
"1162","3","314D^1","VUh1aHwxMTYy"
"1162","3","314G^1","VUh1aHwxMTYy"
"1162","3","314I^1","VUh1aHwxMTYy"
"1162","3","314^1","VUh1aHwxMTYy"
"1162","3","315^1","VUh1aHwxMTYy"
"1164","3","315^50","VUh1aHwxMTY0"
"1164","3","316^46","VUh1aHwxMTY0"
"1162","3","317A^1","VUh1aHwxMTYy"
"1164","3","317^43","VUh1aHwxMTY0"
"1162","3","318C^1","VUh1aHwxMTYy"
"1162","3","318E^1","VUh1aHwxMTYy"
"1162","3","319^1","VUh1aHwxMTYy"
"1162","3","320^1","VUh1aHwxMTYy"
"1162","3","322^1","VUh1aHwxMTYy"
"1162","3","323^1","VUh1aHwxMTYy"
"1162","3","326A^1","VUh1aHwxMTYy"
"1162","3","332A^1","VUh1aHwxMTYy"
"1168","3","353B^1","VUh1aHwxMTY4"
"1168","3","353^1","VUh1aHwxMTY4"
"1168","3","355^1","VUh1aHwxMTY4"
"1168","3","356^1","VUh1aHwxMTY4"
"1168","3","359^1","VUh1aHwxMTY4"
"1168","3","361A^3","VUh1aHwxMTY4"
"1168","3","362^1","VUh1aHwxMTY4"
"1165","2","261A^2","VUh1aHwxMTY1"
"1165","2","261C^1","VUh1aHwxMTY1"
"1171M","1","2^1","VUh1aHwxMTcxTQ"
"1168","3","300PC1^28","VUh1aHwxMTY4"
"1168","3","300S1^24","VUh1aHwxMTY4"
"1162","3","300S2^1","VUh1aHwxMTYy"
"1164","3","300S2^19","VUh1aHwxMTY0"
"1164","3","301AA^2","VUh1aHwxMTY0"
"1164","3","301A^19","VUh1aHwxMTY0"
"1164","3","301B^16","VUh1aHwxMTY0"
"1162","3","302^1","VUh1aHwxMTYy"
"1162","3","303H^1","VUh1aHwxMTYy"
"1162","3","303M^1","VUh1aHwxMTYy"
"1162","3","304^1","VUh1aHwxMTYy"
"1162","3","306A^1","VUh1aHwxMTYy"
"1162","3","306D^1","VUh1aHwxMTYy"
"1162","3","307B^1","VUh1aHwxMTYy"
"1162","3","307C^1","VUh1aHwxMTYy"
"1162","3","309A^1","VUh1aHwxMTYy"
"1162","3","309C^1","VUh1aHwxMTYy"
"1162","3","310C^1","VUh1aHwxMTYy"
"1162","3","312A^1","VUh1aHwxMTYy"
"1162","3","312^1","VUh1aHwxMTYy"
"1164","3","312^55","VUh1aHwxMTY0"
"1164","3","313^50","VUh1aHwxMTY0"
"1162","3","314-8^1","VUh1aHwxMTYy"
"1162","3","314H^1","VUh1aHwxMTYy"
"1162","3","316^1","VUh1aHwxMTYy"
"1162","3","317^1","VUh1aHwxMTYy"
"1162","3","318A^1","VUh1aHwxMTYy"
"1162","3","318^1","VUh1aHwxMTYy"
"1162","3","324^1","VUh1aHwxMTYy"
"1162","3","326^1","VUh1aHwxMTYy"
"1162","3","327^1","VUh1aHwxMTYy"
"1162","3","331^1","VUh1aHwxMTYy"
"1168","3","351A^1","VUh1aHwxMTY4"
"1168","3","351C^1","VUh1aHwxMTY4"
"1168","3","352^1","VUh1aHwxMTY4"
"1168","3","354C^1","VUh1aHwxMTY4"
"1168","3","355B^1","VUh1aHwxMTY4"
"1162","3","300E1^1","VUh1aHwxMTYy"
"1162","3","300E2^1","VUh1aHwxMTYy"
"1164","3","300PC1^23","VUh1aHwxMTY0"
"1164","3","300PC2^21","VUh1aHwxMTY0"
"1168","3","300PC2^26","VUh1aHwxMTY4"
"1168","3","300PC3^21","VUh1aHwxMTY4"
"1164","3","300S1^19","VUh1aHwxMTY0"
"1162","3","301^1","VUh1aHwxMTYy"
"1162","3","303A^1","VUh1aHwxMTYy"
"1162","3","303B^1","VUh1aHwxMTYy"
"1162","3","303J^1","VUh1aHwxMTYy"
"1162","3","303K^1","VUh1aHwxMTYy"
"1162","3","303^1","VUh1aHwxMTYy"
"1162","3","305B^1","VUh1aHwxMTYy"
"1162","3","305C^1","VUh1aHwxMTYy"
"1162","3","305E^1","VUh1aHwxMTYy"
"1162","3","305F^1","VUh1aHwxMTYy"
"1162","3","306^1","VUh1aHwxMTYy"
"1162","3","307A^1","VUh1aHwxMTYy"
"1164","3","307^54","VUh1aHwxMTY0"
"1164","3","308^54","VUh1aHwxMTY0"
"1162","3","310B^1","VUh1aHwxMTYy"
"1162","3","310^1","VUh1aHwxMTYy"
"1162","3","312C^1","VUh1aHwxMTYy"
"1162","3","313^1","VUh1aHwxMTYy"
"1162","3","314-10^1","VUh1aHwxMTYy"
"1162","3","314-2^2","VUh1aHwxMTYy"
"1162","3","314-6^1","VUh1aHwxMTYy"
"1162","3","314A^1","VUh1aHwxMTYy"
"1162","3","314C^1","VUh1aHwxMTYy"
"1162","3","314E^1","VUh1aHwxMTYy"
"1162","3","314F^1","VUh1aHwxMTYy"
"1164","3","314^48","VUh1aHwxMTY0"
"1164","3","318^41","VUh1aHwxMTY0"
"1162","3","321^1","VUh1aHwxMTYy"
"1162","3","328^1","VUh1aHwxMTYy"
"1162","3","330^1","VUh1aHwxMTYy"
"1162","3","332^1","VUh1aHwxMTYy"
"1168","3","351B^2","VUh1aHwxMTY4"
"1168","3","351^2","VUh1aHwxMTY4"
"1168","3","352A^1","VUh1aHwxMTY4"
"1168","3","354A^1","VUh1aHwxMTY4"
"1168","3","354B^1","VUh1aHwxMTY4"
"1168","3","354D^1","VUh1aHwxMTY4"
"1168","3","355A^1","VUh1aHwxMTY4"
"1168","3","357^1","VUh1aHwxMTY4"
"1168","3","358^1","VUh1aHwxMTY4"
"1168","3","360^1","VUh1aHwxMTY4"
"1168","3","362A^2","VUh1aHwxMTY4"
"1167","4","400PC1^4","VUh1aHwxMTY3"
"1167","4","400PC3^8","VUh1aHwxMTY3"
"1167","4","400PC5^3","VUh1aHwxMTY3"
"1167","4","400S1^4","VUh1aHwxMTY3"
"1167","4","402A^1","VUh1aHwxMTY3"
"1167","4","402B^1","VUh1aHwxMTY3"
"1167","4","402D^1","VUh1aHwxMTY3"
"1167","4","408^1","VUh1aHwxMTY3"
"1167","4","410^1","VUh1aHwxMTY3"
"1167","4","417^1","VUh1aHwxMTY3"
"1167","4","420^1","VUh1aHwxMTY3"
"1167","4","421^1","VUh1aHwxMTY3"
"1167","4","433^1","VUh1aHwxMTY3"
"1167","4","434^1","VUh1aHwxMTY3"
"1167","4","436^1","VUh1aHwxMTY3"
"1171M","1","3^1","VUh1aHwxMTcxTQ"
"1167","4","400PC2^9","VUh1aHwxMTY3"
"1167","4","400PC6^2","VUh1aHwxMTY3"
"1167","4","402C^1","VUh1aHwxMTY3"
"1167","4","406^1","VUh1aHwxMTY3"
"1167","4","409^1","VUh1aHwxMTY3"
"1167","4","411^1","VUh1aHwxMTY3"
"1167","4","412^1","VUh1aHwxMTY3"
"1167","4","414^1","VUh1aHwxMTY3"
"1167","4","415^1","VUh1aHwxMTY3"
"1167","4","416^1","VUh1aHwxMTY3"
"1167","4","425^1","VUh1aHwxMTY3"
"1167","4","432^1","VUh1aHwxMTY3"
"1167","4","443^1","VUh1aHwxMTY3"
"1167","4","446^1","VUh1aHwxMTY3"
"1171M","1","4^1","VUh1aHwxMTcxTQ"
"1162","5","500PC2^5","VUh1aHwxMTYy"
"1162","5","501A^1","VUh1aHwxMTYy"
"1162","5","501B^1","VUh1aHwxMTYy"
"1162","5","504^1","VUh1aHwxMTYy"
"1162","5","507^1","VUh1aHwxMTYy"
"1162","5","509B^1","VUh1aHwxMTYy"
"1162","5","509C^1","VUh1aHwxMTYy"
"1162","5","510B^1","VUh1aHwxMTYy"
"1162","5","514B^1","VUh1aHwxMTYy"
"1162","5","518^1","VUh1aHwxMTYy"
"1162","5","521C^1","VUh1aHwxMTYy"
"1162","5","529^1","VUh1aHwxMTYy"
"1162","5","541^1","VUh1aHwxMTYy"
"1162","5","544^1","VUh1aHwxMTYy"
"1171B","1","56^1","VUh1aHwxMTcxQg"
"1171B","1","58^1","VUh1aHwxMTcxQg"
"1171F","1","60","VUh1aHwxMTcxRg"
"1171F","1","66","VUh1aHwxMTcxRg"
"1171F","1","68","VUh1aHwxMTcxRg"
"1167","4","400PC4^6","VUh1aHwxMTY3"
"1167","4","401A^1","VUh1aHwxMTY3"
"1167","4","402^1","VUh1aHwxMTY3"
"1167","4","403^1","VUh1aHwxMTY3"
"1167","4","404^1","VUh1aHwxMTY3"
"1167","4","405^1","VUh1aHwxMTY3"
"1167","4","424^1","VUh1aHwxMTY3"
"1167","4","426^1","VUh1aHwxMTY3"
"1167","4","427^1","VUh1aHwxMTY3"
"1167","4","429^1","VUh1aHwxMTY3"
"1167","4","430^1","VUh1aHwxMTY3"
"1167","4","435^1","VUh1aHwxMTY3"
"1167","4","438^1","VUh1aHwxMTY3"
"1167","4","439^1","VUh1aHwxMTY3"
"1162","5","500E1^8","VUh1aHwxMTYy"
"1162","5","500E2^7","VUh1aHwxMTYy"
"1162","5","500S2^7","VUh1aHwxMTYy"
"1162","5","501^1","VUh1aHwxMTYy"
"1162","5","503A^1","VUh1aHwxMTYy"
"1162","5","504A^1","VUh1aHwxMTYy"
"1162","5","505A^1","VUh1aHwxMTYy"
"1162","5","508B^1","VUh1aHwxMTYy"
"1162","5","508^1","VUh1aHwxMTYy"
"1162","5","509A^1","VUh1aHwxMTYy"
"1162","5","509^1","VUh1aHwxMTYy"
"1162","5","510^1","VUh1aHwxMTYy"
"1162","5","512B^1","VUh1aHwxMTYy"
"1162","5","512C^1","VUh1aHwxMTYy"
"1162","5","512^1","VUh1aHwxMTYy"
"1162","5","515B^1","VUh1aHwxMTYy"
"1162","5","515^1","VUh1aHwxMTYy"
"1162","5","517A^1","VUh1aHwxMTYy"
"1162","5","517B^1","VUh1aHwxMTYy"
"1162","5","520^1","VUh1aHwxMTYy"
"1162","5","521B^1","VUh1aHwxMTYy"
"1162","5","522A^1","VUh1aHwxMTYy"
"1162","5","522^1","VUh1aHwxMTYy"
"1162","5","524C^1","VUh1aHwxMTYy"
"1162","5","524^1","VUh1aHwxMTYy"
"1162","5","525^1","VUh1aHwxMTYy"
"1162","5","530^1","VUh1aHwxMTYy"
"1162","5","531^1","VUh1aHwxMTYy"
"1162","5","535A^1","VUh1aHwxMTYy"
"1162","5","535^1","VUh1aHwxMTYy"
"1162","5","542^1","VUh1aHwxMTYy"
"1162","5","543^1","VUh1aHwxMTYy"
"1162","5","544D^1","VUh1aHwxMTYy"
"1171B","1","55^1","VUh1aHwxMTcxQg"
"1171B","1","59^1","VUh1aHwxMTcxQg"
"1171F","1","63","VUh1aHwxMTcxRg"
"1171F","1","65","VUh1aHwxMTcxRg"
"1171F","1","67","VUh1aHwxMTcxRg"
"1171F","1","69","VUh1aHwxMTcxRg"
"1167","4","400E1^4","VUh1aHwxMTY3"
"1167","4","400S2^3","VUh1aHwxMTY3"
"1167","4","401^1","VUh1aHwxMTY3"
"1167","4","407^1","VUh1aHwxMTY3"
"1167","4","413^1","VUh1aHwxMTY3"
"1167","4","418^1","VUh1aHwxMTY3"
"1167","4","419^1","VUh1aHwxMTY3"
"1167","4","422^1","VUh1aHwxMTY3"
"1167","4","423^1","VUh1aHwxMTY3"
"1167","4","428^1","VUh1aHwxMTY3"
"1167","4","431^1","VUh1aHwxMTY3"
"1167","4","440^1","VUh1aHwxMTY3"
"1167","4","444^1","VUh1aHwxMTY3"
"1167","4","445^1","VUh1aHwxMTY3"
"1167","4","449^3","VUh1aHwxMTY3"
"1162","5","500PC3^6","VUh1aHwxMTYy"
"1162","5","500PC4^5","VUh1aHwxMTYy"
"1162","5","500PC5^5","VUh1aHwxMTYy"
"1162","5","501C^1","VUh1aHwxMTYy"
"1162","5","501D^1","VUh1aHwxMTYy"
"1162","5","502^1","VUh1aHwxMTYy"
"1162","5","510A^1","VUh1aHwxMTYy"
"1162","5","512A^1","VUh1aHwxMTYy"
"1162","5","514A^1","VUh1aHwxMTYy"
"1162","5","515A^1","VUh1aHwxMTYy"
"1162","5","516A^1","VUh1aHwxMTYy"
"1162","5","516B^1","VUh1aHwxMTYy"
"1162","5","516^1","VUh1aHwxMTYy"
"1162","5","517C^1","VUh1aHwxMTYy"
"1162","5","518B^1","VUh1aHwxMTYy"
"1162","5","521^1","VUh1aHwxMTYy"
"1162","5","523^1","VUh1aHwxMTYy"
"1162","5","526B^1","VUh1aHwxMTYy"
"1162","5","526^1","VUh1aHwxMTYy"
"1162","5","527^1","VUh1aHwxMTYy"
"1162","5","528^1","VUh1aHwxMTYy"
"1162","5","532^1","VUh1aHwxMTYy"
"1162","5","533^1","VUh1aHwxMTYy"
"1162","5","536^1","VUh1aHwxMTYy"
"1162","5","538^1","VUh1aHwxMTYy"
"1162","5","540^1","VUh1aHwxMTYy"
"1162","5","544B^1","VUh1aHwxMTYy"
"1162","5","544C^1","VUh1aHwxMTYy"
"1171B","1","57^1","VUh1aHwxMTcxQg"
"1165","6","600S1^3","VUh1aHwxMTY1"
"1171F","1","61","VUh1aHwxMTcxRg"
"1171F","1","62","VUh1aHwxMTcxRg"
"1167","4","437^1","VUh1aHwxMTY3"
"1167","4","441^1","VUh1aHwxMTY3"
"1167","4","442^1","VUh1aHwxMTY3"
"1167","4","447^1","VUh1aHwxMTY3"
"1167","4","448^2","VUh1aHwxMTY3"
"1162","5","500E3^3","VUh1aHwxMTYy"
"1162","5","500PC1^8","VUh1aHwxMTYy"
